MicroId,latitude,longitude,AbsolutVariation,abs_change,PercentageVariation,abs_pct_change,rising
42006,-26.411034374398508,-50.305411939764205,16.0,16.0,35.55555555555556,35.55555555555556,True
42020,-28.9835677612051,-49.73241905900829,5.0,5.0,14.705882352941178,14.705882352941178,True
43002,-27.48244906543374,-53.95820725570384,9.0,9.0,33.33333333333333,33.33333333333333,True
43013,-28.95787089811991,-52.55841130452506,12.0,12.0,75.0,75.0,True
43007,-28.41051127019735,-54.76943057840933,16.0,16.0,51.61290322580645,51.61290322580645,True
43017,-29.10709255628296,-54.35097718125443,7.0,7.0,70.0,70.0,True
43001,-27.768905765146297,-54.54762079325248,7.0,7.0,20.0,20.0,True
43018,-29.83393267844858,-54.21804594060863,1.0,1.0,2.0408163265306123,2.0408163265306123,True
43005,-27.815013517748344,-51.67423456125634,2.0,2.0,15.384615384615385,15.384615384615385,True
43026,-30.02055760075305,-51.09805242485257,7.0,7.0,1.7500000000000002,1.7500000000000002,True
43010,-28.260665944777877,-52.21758462107669,32.0,32.0,51.61290322580645,51.61290322580645,True
43027,-30.178156379554697,-50.44143822634561,6.0,6.0,11.320754716981133,11.320754716981133,True
43012,-28.542331285460257,-52.86055506815783,1.0,1.0,7.6923076923076925,7.6923076923076925,True
43035,-32.73304138931629,-52.68111308637721,4.0,4.0,15.384615384615385,15.384615384615385,True
43021,-29.375408087960405,-51.99996107751923,18.0,18.0,31.03448275862069,31.03448275862069,True
43034,-32.14789354591206,-53.27814993848504,2.0,2.0,50.0,50.0,True
43008,-28.225926737949003,-53.7671743784548,8.0,8.0,26.666666666666668,26.666666666666668,True
43014,-28.781526311316217,-51.8688301764906,5.0,5.0,20.0,20.0,True
43003,-27.440889643483043,-53.16845013561499,18.0,18.0,43.90243902439025,43.90243902439025,True
43004,-27.611131662123725,-52.33364972895061,16.0,16.0,40.0,40.0,True
43006,-28.097821489767487,-54.837471170378166,2.0,2.0,14.285714285714285,14.285714285714285,True
43009,-28.00603215254113,-53.10836594392468,6.0,6.0,13.043478260869565,13.043478260869565,True
43029,-29.549864696838654,-56.03630052486535,16.0,16.0,45.714285714285715,45.714285714285715,True
43031,-31.1489781955148,-54.28348641175513,13.0,13.0,86.66666666666667,86.66666666666667,True
43030,-30.48881720014128,-55.01992224871281,4.0,4.0,17.391304347826086,17.391304347826086,True
43028,-30.69905331701672,-51.75691569630333,2.0,2.0,9.090909090909092,9.090909090909092,True
50007,-20.531192462169294,-52.932439601543514,17.0,17.0,58.620689655172406,58.620689655172406,True
50006,-19.80257643970193,-51.657909490924084,5.0,5.0,29.411764705882355,29.411764705882355,True
50011,-23.110657614772844,-54.34412671687341,10.0,10.0,13.698630136986301,13.698630136986301,True
50010,-22.177048681306395,-54.99264217187092,5.0,5.0,3.0864197530864197,3.0864197530864197,True
50004,-20.458893657626987,-54.61748598976416,4.0,4.0,2.366863905325444,2.366863905325444,True
50003,-18.579837543569116,-54.362685388729055,11.0,11.0,37.93103448275862,37.93103448275862,True
51020,-16.025049584485878,-53.494730801734455,4.0,4.0,22.22222222222222,22.22222222222222,True
51007,-11.486275348066146,-54.617847984462024,32.0,32.0,42.10526315789473,42.10526315789473,True
51016,-14.867070065508425,-56.03820091139915,12.0,12.0,200.0,200.0,True
51021,-16.704688376926413,-54.628434597392626,8.0,8.0,8.51063829787234,8.51063829787234,True
51019,-15.215214653541002,-54.565907866160885,3.0,3.0,8.823529411764707,8.823529411764707,True
51004,-13.430115832133444,-58.74374249366756,5.0,5.0,10.869565217391305,10.869565217391305,True
51008,-13.558077738973124,-53.96885511878643,2.0,2.0,18.181818181818183,18.181818181818183,True
51009,-11.18361922393452,-51.74429176382847,4.0,4.0,9.523809523809524,9.523809523809524,True
51014,-15.531552841278021,-58.51396750762591,5.0,5.0,15.625,15.625,True
51017,-15.889575352756355,-55.75200691768095,49.0,49.0,29.518072289156628,29.518072289156628,True
51010,-13.579727312577408,-52.69817885759287,14.0,14.0,32.55813953488372,32.55813953488372,True
51001,-10.568011645609607,-59.56189630317537,4.0,4.0,10.0,10.0,True
51005,-11.72921309813925,-57.18086581827089,3.0,3.0,16.666666666666664,16.666666666666664,True
51006,-13.094640260523864,-55.700581540963185,33.0,33.0,37.5,37.5,True
51018,-16.67148498774886,-57.169446615110324,21.0,21.0,72.41379310344827,72.41379310344827,True
51012,-15.085592134502306,-59.692226453326306,11.0,11.0,35.483870967741936,35.483870967741936,True
51002,-9.43635592561192,-57.35947124377973,9.0,9.0,39.130434782608695,39.130434782608695,True
52011,-14.202994235539283,-46.554049420479075,7.0,7.0,20.0,20.0,True
52013,-17.658195126713473,-51.922554968766164,37.0,37.0,29.599999999999998,29.599999999999998,True
52001,-13.959685420815562,-50.28782566912401,11.0,11.0,44.0,44.0,True
52002,-15.424651516751602,-50.8081717807654,6.0,6.0,24.0,24.0,True
52018,-18.725111911694732,-50.945590689146144,14.0,14.0,60.86956521739131,60.86956521739131,True
52004,-13.947722062401802,-48.9061615374228,22.0,22.0,37.28813559322034,37.28813559322034,True
52016,-16.957066782534042,-48.44802314248083,13.0,13.0,46.42857142857143,46.42857142857143,True
52015,-17.872367788363036,-49.352994786587246,33.0,33.0,35.869565217391305,35.869565217391305,True
52010,-16.77338973311658,-49.21036925638656,33.0,33.0,7.534246575342466,7.534246575342466,True
52012,-15.768973834979413,-47.949156678170475,2.0,2.0,0.8888888888888888,0.8888888888888888,True
52006,-15.115367980941102,-49.49234480356637,5.0,5.0,6.097560975609756,6.097560975609756,True
52017,-17.825310859546214,-47.952516462594524,13.0,13.0,38.23529411764706,38.23529411764706,True
52003,-16.18794007339275,-51.87147944886988,10.0,10.0,66.66666666666666,66.66666666666666,True
52009,-16.436855581148134,-50.19138191183849,34.0,34.0,212.5,212.5,True
52007,-16.04757044127033,-49.45394615386081,13.0,13.0,9.219858156028367,9.219858156028367,True
53001,-15.780723272417461,-47.797380852661504,2.0,2.0,0.5988023952095809,0.5988023952095809,True
