MicroId,latitude,longitude,AbsolutVariation,abs_change,PercentageVariation,abs_pct_change,rising
27012,-9.906725349441233,-36.22781492607008,-16.0,16.0,-22.22222222222222,22.22222222222222,False
27003,-9.439108056922679,-37.3921350642568,-11.0,11.0,-30.555555555555557,30.555555555555557,False
27013,-10.218276455034664,-36.53438192135844,-13.0,13.0,-39.39393939393939,39.39393939393939,False
27009,-9.19720529674716,-35.785913375433914,-6.0,6.0,-11.320754716981133,11.320754716981133,False
27010,-9.107896430552989,-35.37430779552954,-2.0,2.0,-11.11111111111111,11.11111111111111,False
27004,-9.634832935917997,-37.13059087372577,0.0,0.0,0.0,0.0,False
27006,-9.783410450592857,-36.666434666739946,-3.0,3.0,-2.631578947368421,2.631578947368421,False
28005,-10.909503219182497,-37.981416289872485,-3.0,3.0,-10.0,10.0,False
28001,-9.960952724749875,-37.551113937754444,0.0,0.0,0.0,0.0,False
28007,-10.285935318588772,-36.76381916412619,-5.0,5.0,-16.666666666666664,16.666666666666664,False
28013,-11.232537838753062,-37.40706180225323,-5.0,5.0,-18.51851851851852,18.51851851851852,False
28008,-10.531515962331365,-37.08808162221665,0.0,0.0,0.0,0.0,False
28012,-11.271759374112811,-37.699364800457495,-1.0,1.0,-3.0303030303030303,3.0303030303030303,False
28010,-10.748726510513798,-37.075026972741355,-2.0,2.0,-16.666666666666664,16.666666666666664,False
28011,-10.939871026145996,-37.1545119279894,0.0,0.0,0.0,0.0,False
29030,-13.71993519920324,-39.18873684961066,0.0,0.0,0.0,0.0,False
29008,-10.353093308804796,-40.45453431424469,0.0,0.0,0.0,0.0,False
29023,-12.932972127538987,-41.45926514203099,-17.0,17.0,-25.0,25.0,False
29020,-12.832234491431588,-39.06285239740779,-2.0,2.0,-2.2222222222222223,2.2222222222222223,False
29005,-9.233328058265835,-38.84805432776144,-23.0,23.0,-43.39622641509434,43.39622641509434,False
29025,-13.601662144897546,-42.04863565914972,-2.0,2.0,-11.11111111111111,11.11111111111111,False
29004,-9.695864348379507,-41.63355780098877,-27.0,27.0,-20.930232558139537,20.930232558139537,False
29009,-11.544933977892844,-41.98608547398755,-45.0,45.0,-42.05607476635514,42.05607476635514,False
29026,-14.2447096064606,-42.89806696097027,-9.0,9.0,-9.67741935483871,9.67741935483871,False
29018,-11.90600718757311,-37.84571934965973,-5.0,5.0,-20.0,20.0,False
29002,-11.64425886017605,-44.24430329665231,-1.0,1.0,-3.571428571428571,3.571428571428571,False
29019,-12.4128703725306,-38.319846499268074,-4.0,4.0,-12.903225806451612,12.903225806451612,False
29027,-14.50219758875443,-41.628096799478634,-8.0,8.0,-10.95890410958904,10.95890410958904,False
29001,-11.95448132378666,-45.50496681751931,-2.0,2.0,-2.2222222222222223,2.2222222222222223,False
29006,-11.16802300385613,-43.138979109062184,-2.0,2.0,-5.714285714285714,5.714285714285714,False
31050,-21.32646135226957,-45.529049745526756,-10.0,10.0,-12.82051282051282,12.82051282051282,False
31001,-15.916843725705741,-46.46627932139034,-14.0,14.0,-29.78723404255319,29.78723404255319,False
31018,-18.92758030974313,-48.633542598169925,-5.0,5.0,-3.048780487804878,3.048780487804878,False
31022,-19.701632422143867,-48.14316618171214,-18.0,18.0,-33.9622641509434,33.9622641509434,False
31024,-18.775424367045627,-45.21308327266413,-7.0,7.0,-28.000000000000004,28.000000000000004,False
31054,-22.09552858078052,-44.99002819053963,-10.0,10.0,-23.25581395348837,23.25581395348837,False
31053,-22.104200060499185,-45.67112922602713,0.0,0.0,0.0,0.0,False
31060,-20.253862959992965,-42.716655564167354,-7.0,7.0,-25.0,25.0,False
31051,-21.997789460698556,-46.41417337709547,-7.0,7.0,-13.461538461538462,13.461538461538462,False
31013,-16.173644147772155,-41.44248083885199,-14.0,14.0,-63.63636363636363,63.63636363636363,False
31036,-18.24286004559047,-42.45080881452943,-2.0,2.0,-16.666666666666664,16.666666666666664,False
31019,-18.72334458018888,-47.203421269846956,-11.0,11.0,-19.298245614035086,19.298245614035086,False
31047,-20.600657553548164,-46.686405034444654,-2.0,2.0,-6.666666666666667,6.666666666666667,False
31002,-17.630073697653632,-46.34061280441331,-7.0,7.0,-14.000000000000002,14.000000000000002,False
31029,-19.72467182124162,-44.69232361043874,-9.0,9.0,-29.03225806451613,29.03225806451613,False
31046,-20.76977623295631,-44.74896328963554,-4.0,4.0,-16.0,16.0,False
31016,-17.45344823183767,-40.75912635286936,-11.0,11.0,-50.0,50.0,False
31063,-20.88552802345112,-42.26595812881775,-11.0,11.0,-22.448979591836736,22.448979591836736,False
31057,-21.366914414962867,-44.906143126743025,-18.0,18.0,-51.42857142857142,51.42857142857142,False
31003,-15.2839728211698,-44.74564718407285,-4.0,4.0,-10.0,10.0,False
31017,-18.967812128899716,-49.886336913117646,-3.0,3.0,-13.043478260869565,13.043478260869565,False
31056,-22.429582804834723,-45.423999311637196,-12.0,12.0,-35.294117647058826,35.294117647058826,False
31031,-19.72970683319687,-43.173745806279825,-14.0,14.0,-28.57142857142857,28.57142857142857,False
31035,-18.749573181461912,-42.86069162151917,-11.0,11.0,-36.666666666666664,36.666666666666664,False
31008,-16.659286561340977,-42.999625643644215,-2.0,2.0,-22.22222222222222,22.22222222222222,False
31037,-18.650237622158286,-41.85144306645534,-9.0,9.0,-9.782608695652174,9.782608695652174,False
31010,-18.09127789246911,-43.54992685449289,-5.0,5.0,-27.77777777777778,27.77777777777778,False
31025,-18.430439442902347,-44.399993830665686,-1.0,1.0,-3.3333333333333335,3.3333333333333335,False
31028,-18.779649706553407,-43.361270977246434,-7.0,7.0,-41.17647058823529,41.17647058823529,False
31066,-21.55587304131427,-42.609570621243485,-3.0,3.0,-8.823529411764707,8.823529411764707,False
31045,-20.87657077407619,-45.31430442367993,-13.0,13.0,-48.148148148148145,48.148148148148145,False
31026,-19.628570986847865,-45.468639259501934,-8.0,8.0,-22.857142857142858,22.857142857142858,False
31009,-17.36473101184055,-43.801142072350785,-4.0,4.0,-19.047619047619047,19.047619047619047,False
31055,-21.892605301553267,-44.444999724868566,-5.0,5.0,-31.25,31.25,False
31014,-16.332233735963126,-40.6981746435857,-5.0,5.0,-18.51851851851852,18.51851851851852,False
31049,-21.373473061234908,-46.02774805408349,-26.0,26.0,-49.056603773584904,49.056603773584904,False
31041,-19.49234551561305,-41.38439664276086,-4.0,4.0,-13.793103448275861,13.793103448275861,False
32005,-18.64632679263482,-39.97205705167804,-1.0,1.0,-2.0,2.0,False
32008,-19.94355290962547,-40.71661714753835,-19.0,19.0,-42.22222222222222,42.22222222222222,False
32002,-18.76197927269674,-40.51416068884768,0.0,0.0,0.0,0.0,False
32004,-18.20562372038258,-40.3220226080527,-13.0,13.0,-52.0,52.0,False
32013,-21.061309968054918,-40.998606029724215,-7.0,7.0,-23.333333333333332,23.333333333333332,False
32007,-20.203476951662246,-41.032709591142314,-8.0,8.0,-15.09433962264151,15.09433962264151,False
33014,-22.444044792657852,-43.55452334384402,-5.0,5.0,-20.833333333333336,20.833333333333336,False
33011,-22.548608711144542,-44.23423483166144,-20.0,20.0,-20.408163265306122,20.408163265306122,False
33002,-21.53569789361651,-42.06685080343719,-10.0,10.0,-35.714285714285715,35.714285714285715,False
33007,-22.211349036712168,-42.50861427602584,-7.0,7.0,-19.444444444444446,19.444444444444446,False
33004,-22.209519631582488,-41.772466188014796,0.0,0.0,0.0,0.0,False
33001,-21.152495801047635,-41.85838730340384,-14.0,14.0,-27.450980392156865,27.450980392156865,False
33003,-21.669195152575405,-41.40352760476307,-12.0,12.0,-8.0,8.0,False
33012,-22.26658509836345,-43.8070993700171,-19.0,19.0,-52.77777777777778,52.77777777777778,False
35003,-20.23397361105784,-49.86137850999538,-4.0,4.0,-10.0,10.0,False
35061,-23.68869233737012,-46.59487155434288,-511.0,511.0,-46.077547339945895,46.077547339945895,False
35004,-20.693807491340102,-49.41674856774607,-20.0,20.0,-10.989010989010989,10.989010989010989,False
35010,-20.50429512086593,-48.12763982205964,-3.0,3.0,-12.5,12.5,False
35025,-21.967382279290703,-47.88944522402026,-3.0,3.0,-6.0,6.0,False
35045,-23.870714124012537,-47.58569548591431,-2.0,2.0,-4.651162790697675,4.651162790697675,False
35040,-22.98971700770757,-49.578786043281255,-7.0,7.0,-14.285714285714285,14.285714285714285,False
35008,-21.364165379311004,-49.26693724132021,-10.0,10.0,-45.45454545454545,45.45454545454545,False
35021,-22.277607956804996,-48.62092242468791,-13.0,13.0,-20.0,20.0,False
35001,-20.22129813417275,-50.72912569565909,-12.0,12.0,-27.27272727272727,27.27272727272727,False
35013,-21.144189008389368,-48.445875847501,-2.0,2.0,-2.7027027027027026,2.7027027027027026,False
35011,-20.260575725886767,-47.759396515616665,0.0,0.0,0.0,0.0,False
35042,-23.540177841020675,-48.235306283468155,-13.0,13.0,-33.33333333333333,33.33333333333333,False
35058,-23.322579840490967,-46.64302943136598,-14.0,14.0,-25.454545454545453,25.454545454545453,False
35012,-20.465867399819214,-47.4170667502686,-7.0,7.0,-12.068965517241379,12.068965517241379,False
35005,-21.071814259400323,-48.90340619831906,-3.0,3.0,-7.317073170731707,7.317073170731707,False
35023,-22.88613950932497,-48.36334900201031,-9.0,9.0,-25.0,25.0,False
35015,-21.067025705815613,-47.390097952794896,-1.0,1.0,-7.6923076923076925,7.6923076923076925,False
35009,-20.48411429864392,-48.6608697790232,-17.0,17.0,-47.22222222222222,47.22222222222222,False
35022,-23.19495866073985,-48.931813404317495,-1.0,1.0,-3.0303030303030303,3.0303030303030303,False
35006,-20.658042218031717,-50.39879070979028,-2.0,2.0,-20.0,20.0,False
35039,-22.5954882653902,-50.545895626088374,-1.0,1.0,-2.272727272727273,2.272727272727273,False
41018,-23.676136240916755,-49.80962907345704,-7.0,7.0,-19.444444444444446,19.444444444444446,False
41002,-23.728246306627298,-53.51417128114754,-24.0,24.0,-23.52941176470588,23.52941176470588,False
41034,-25.850182493442574,-50.33968167362414,0.0,0.0,0.0,0.0,False
41031,-25.15949644430268,-50.79450851244198,0.0,0.0,0.0,0.0,False
41027,-25.974353307783137,-52.63246905596031,-9.0,9.0,-15.0,15.0,False
41038,-25.468351973016205,-48.58999450361512,-11.0,11.0,-15.492957746478872,15.492957746478872,False
41030,-26.25037979240757,-52.046290027580916,-10.0,10.0,-27.77777777777778,27.77777777777778,False
41036,-25.75087125679949,-49.87309274274098,0.0,0.0,0.0,0.0,False
41017,-23.840153369325964,-50.35393966784988,-2.0,2.0,-6.451612903225806,6.451612903225806,False
41035,-24.783446881593218,-49.12676061273494,-6.0,6.0,-60.0,60.0,False
41005,-24.150170738436454,-52.32270471435476,-14.0,14.0,-17.94871794871795,17.94871794871795,False
42003,-26.711872118810902,-52.28917344015679,-19.0,19.0,-31.666666666666664,31.666666666666664,False
42015,-27.39246084994435,-49.000140609181635,-5.0,5.0,-16.666666666666664,16.666666666666664,False
42017,-27.795091066770752,-49.12586864489657,-1.0,1.0,-16.666666666666664,16.666666666666664,False
42007,-26.319895213492575,-49.43275607159654,0.0,0.0,0.0,0.0,False
42011,-27.082132908602663,-49.84187345984763,-3.0,3.0,-4.0,4.0,False
42004,-26.91481901613719,-51.25879010348793,-7.0,7.0,-8.433734939759036,8.433734939759036,False
42014,-27.470576265039597,-49.56669794743665,-9.0,9.0,-40.909090909090914,40.909090909090914,False
42013,-26.894289003560374,-48.7365845460676,-25.0,25.0,-16.666666666666664,16.666666666666664,False
42009,-27.286660778444354,-50.78194287462536,-7.0,7.0,-17.073170731707318,17.073170731707318,False
42019,-28.615233780816208,-49.426133840461944,-3.0,3.0,-4.6875,4.6875,False
42005,-27.181326142445478,-52.08464608704672,-12.0,12.0,-31.57894736842105,31.57894736842105,False
42010,-27.938676957779343,-50.21554492345025,-7.0,7.0,-8.433734939759036,8.433734939759036,False
42012,-26.8991148574964,-49.21944980503232,-16.0,16.0,-9.03954802259887,9.03954802259887,False
43015,-28.649979462784877,-50.73941899060283,-1.0,1.0,-2.5,2.5,False
43032,-31.011587379427244,-53.15049462731803,-9.0,9.0,-34.61538461538461,34.61538461538461,False
43025,-30.09368813480743,-51.85732962976711,-4.0,4.0,-22.22222222222222,22.22222222222222,False
43020,-29.52260590851877,-52.67379609240877,-21.0,21.0,-25.609756097560975,25.609756097560975,False
43019,-29.722443077292404,-53.39073578947512,-5.0,5.0,-31.25,31.25,False
43033,-31.396609592421616,-52.459329649111986,-9.0,9.0,-10.0,10.0,False
43023,-29.564574524188334,-51.42072314498541,-3.0,3.0,-6.122448979591836,6.122448979591836,False
43024,-29.522031356339053,-50.82001631568421,-28.0,28.0,-43.07692307692308,43.07692307692308,False
43011,-28.74503235070161,-53.3926591746857,-1.0,1.0,-2.941176470588235,2.941176470588235,False
43016,-29.08108639873573,-51.31048603197296,-7.0,7.0,-5.64516129032258,5.64516129032258,False
43022,-30.100857757568,-52.75004369284304,-7.0,7.0,-21.875,21.875,False
50008,-22.072999951158074,-53.082029659933006,-8.0,8.0,-27.586206896551722,27.586206896551722,False
50005,-18.87221803661877,-52.77087847825199,0.0,0.0,0.0,0.0,False
50009,-21.381894772481456,-56.452284568472756,-2.0,2.0,-6.0606060606060606,6.0606060606060606,False
50001,-19.274817511083217,-56.86690529461609,-2.0,2.0,-8.333333333333332,8.333333333333332,False
50002,-20.002285349193468,-55.955538982526235,-11.0,11.0,-37.93103448275862,37.93103448275862,False
51013,-14.74328636127774,-57.86733788281869,-3.0,3.0,-5.084745762711865,5.084745762711865,False
51011,-14.279696760302981,-51.570894125211495,-2.0,2.0,-8.0,8.0,False
51003,-10.174016061424147,-54.649074073338966,-4.0,4.0,-7.8431372549019605,7.8431372549019605,False
51015,-14.471740740777971,-56.97757870615203,-7.0,7.0,-46.666666666666664,46.666666666666664,False
51022,-17.29683786531505,-53.4861140060861,-4.0,4.0,-28.57142857142857,28.57142857142857,False
52014,-17.17701347826377,-50.20951475890165,-10.0,10.0,-18.181818181818183,18.181818181818183,False
52008,-16.39289615426115,-50.91409590842083,-1.0,1.0,-4.761904761904762,4.761904761904762,False
52005,-13.809975655690051,-47.42624699801525,-6.0,6.0,-33.33333333333333,33.33333333333333,False
